,Id,Primary Title,Original Title,Year,Genres,Average Rating,# of Votes
1328,tt0420884,Burnt Out, Sauf le respect que je vous dois,2005, Drama,6.2,333
1329,tt0421715,The Curious Case of Benjamin Button, The Curious Case of Benjamin Button,2008, Drama&Fantasy&Romance,7.8,597759
1330,tt0422532,Jing Gaier, Jing Gaier,2004, Comedy&Crime,7.6,41
1331,tt0422738,Shanghai Story, Meili Shanghai,2004, Drama,7.1,67
1332,tt0423176,The World, Shijie,2004, Drama,7.1,3117
1333,tt0423360,Heavens Bookstore, Tengoku no honya - koibi,2004, Drama&Romance,6.5,327
1334,tt0423461,My Brother, Uri hyeong,2004, Drama,7.1,564
1335,tt0423485,Vinzent, Vinzent,2004, Horror&Mystery,6.3,67
1336,tt0424133,Two Great Sheep, Hao da yi dui yang,2004, Drama,6.1,60
1337,tt0424234,Letter from an Unknown Woman, Yi ge mo sheng nu ren de lai xin,2004, Drama,6.8,673
1338,tt0424273,Electric Shadows, Meng ying tong nian,2004, Drama,7.5,990
1339,tt0425295,Niagara Motel, Niagara Motel,2005, Drama,5.8,576
1340,tt0425637,Red Cliff, Chi bi,2008, Action&Adventure&Drama,7.4,44084
1341,tt0426155,Ushpizin, Ha-Ushpizin,2004, Drama,7.3,1952
1342,tt0427327,Hairspray, Hairspray,2007, Comedy&Drama&Musical,6.6,120853
1343,tt0428076,Ôsama no kampô, Ôsama no kampô,2004, Drama,6.5,22
1344,tt0428265,Big River, Big River,2005, Drama,6.1,178
1345,tt0428870,A Moment to Remember, Nae meorisokui jiwoogae,2004, Drama&Romance,8.2,22276
1346,tt0428940,Papa, Papa,2005, Comedy&Drama,6.5,582
1347,tt0429078,Seven Swords, Qi jian,2005, Action&Adventure&Fantasy,6.1,9175
1348,tt0429177,The Thing About My Folks, The Thing About My Folks,2005, Comedy&Drama,6.5,2297
1349,tt0431729,The East is Red, Dongfang hong,1965, Musical,7.0,102
1350,tt0431733,Driving Miss Wealthy, Juet sai ho bun,2004, Comedy&Drama&Romance,6.1,246
1351,tt0431940,My Crazy Mother, Ngor ah ma fat jai won,2005, Comedy,4.5,27
1352,tt0433692,Chinese Eye, Sepet,2004, Comedy&Drama&Romance,7.2,573
1353,tt0433929,Maiden Work, Chunü zuo,1997, Drama,7.2,5
1354,tt0434008,Election, Hak se wooi,2005, Crime&Drama&Thriller,7.1,9578
1355,tt0434165,Lucid, Lucid,2005, Comedy&Drama&Mystery,6.5,276
1356,tt0434762,Ab-normal Beauty, Sei mong se jun,2004, Drama&Horror,6.0,2402
1357,tt0434936,Feuille, Feuille,2004, Drama,4.9,32
1358,tt0435096,Juvenile Chen Zhen, Shao nian Chen Zhen,2004, Action,5.8,13
1359,tt0435761,Toy Story 3, Toy Story 3,2010, Adventure&Animation&Comedy,8.2,767016
1360,tt0436062,El amor y la ciudad, El amor y la ciudad,2006, Drama&Romance,4.2,12
1361,tt0436721,Night and Day, Ri ri ye ye,2004, Drama,6.0,118
1362,tt0436769,Shôwa kayô daizenshû, Shôwa kayô daizenshû,2003, Drama&Horror,6.5,440
1363,tt0437447,Riding Alone for Thousands of Miles, Qian li zou dan qi,2005, Drama,7.3,4904
1364,tt0438488,Terminator Salvation, Terminator Salvation,2009, Action&Sci-Fi,6.5,345819
1365,tt0438500,Queen of Sports, Ti yu huang hou,1934, Drama,6.0,65
1366,tt0439630,Initial D, Tau man ji D,2005, Action&Comedy&Drama,6.4,7744
1367,tt0439654,My Wife Is a Gangster 3, Jopog manura 3,2006, Action&Comedy&Drama,6.4,1505
1368,tt0439884,A World Without Thieves, Tian xia wu zei,2004, Action&Crime&Drama,7.2,4711
1369,tt0439885,The Go Master, Wu Qingyuan,2006, Biography&Drama&Romance,6.3,521
1370,tt0439890,The Source of Love, Yun loi si ngoi,2003, Drama,6.8,5
1371,tt0440003,A-1 Headline, A1 tou tiao,2004, Mystery&Thriller,5.9,261
1372,tt0440206,Chuang ye wan jia, Chuang ye wan jia,2000, Comedy,6.1,15
1373,tt0440361,Three of a Kind, Zin yeung sam bo,2004, Comedy&Romance,4.7,118
1374,tt0440445,Beyond Our Ken, Gung ju fuk sau gei,2004, Drama,6.9,642
1375,tt0440595,Six Strong Guys, Luk jong si,2004, Comedy&Romance,5.8,172
1376,tt0440842,The Attractive One, Sun giu yu gwai,2004, Comedy&Romance,5.1,76
1377,tt0440935,Super Model, Wo yao zuo model,2004, Comedy,5.3,172
1378,tt0441232,Dou hap ji yan ding sing tin, Dou hap ji yan ding sing tin,2003, Comedy,4.9,62
1379,tt0441303,Himalaya Singh, Hei ma lai ah sing,2005, Drama,4.2,320
1380,tt0441673,Shades of Happiness, Onnen varjot,2005, Drama,5.7,273
1381,tt0441773,Kung Fu Panda, Kung Fu Panda,2008, Action&Adventure&Animation,7.6,425607
1382,tt0441912,My 1919, Wo de 1919,1999, Drama,6.8,121
1383,tt0441970,Akai tsuki, Akai tsuki,2004, Drama&Romance&War,5.9,39
1384,tt0443290,Wellspring, Wellspring,2003, Documentary,6.0,6
1385,tt0443680,The Assassination of Jesse James by the Coward Robert Ford, The Assassination of Jesse James by the Coward Robert Ford,2007, Biography&Crime&Drama,7.5,171306
1386,tt0443706,Zodiac, Zodiac,2007, Crime&Drama&Mystery,7.7,477106
1387,tt0444628,Fay Grim, Fay Grim,2006, Action&Comedy&Thriller,6.2,4108
1388,tt0445506,Peacock, Kong que,2005, Drama,7.6,978
1389,tt0445609,One Last Dance, One Last Dance,2006, Action&Comedy&Crime,5.7,570
1390,tt0445736,Shop of Dreams, Stiilipidu,2005, Comedy&Drama,6.1,252
1391,tt0445853,Hands in the Hair, Zuo tou,2006, Drama,5.3,98
1392,tt0446059,Fearless, Huo Yuan Jia,2006, Action&Biography&Drama,7.6,73288
1393,tt0446403,Milk and Fashion, Milk and Fashion,2007, Drama&Romance,3.5,49
1394,tt0446458,Without Her, Sans elle,2006, Drama&Thriller,5.5,106
1395,tt0446755,The Painted Veil, The Painted Veil,2006, Drama&Romance,7.5,89550
1396,tt0448115,Shazam!, Shazam!,2019, Action&Adventure&Comedy,7.0,270371
1397,tt0448134,Sunshine, Sunshine,2007, Sci-Fi&Thriller,7.2,235983
1398,tt0448157,Hancock, Hancock,2008, Action&Drama&Fantasy,6.4,448815
1399,tt0448663,April Snow, Oechul,2005, Drama&Romance,6.7,1707
1400,tt0449059,Little Miss Sunshine, Little Miss Sunshine,2006, Comedy&Drama,7.8,444935
1401,tt0449573,California Dreamin, California Dreamin (Nesfarsit),2007, Comedy&Drama&War,7.8,7533
1402,tt0450044,The Foliage, Mei ren cao,2004, Drama,6.1,146
1403,tt0450099,A Time to Love, Qing ren jie,2005, Drama&Romance,6.8,366
1404,tt0450442,The Rainmaker, Impian Kemarau,2004, Drama,7.4,16
1405,tt0450450,The Italian, Italyanets,2005, Drama,7.5,3100
1406,tt0450509,My Sweetie, Tim si si,2004, Comedy&Romance,5.2,48
1407,tt0451010,One Missed Call 2, Chakushin ari 2,2005, Horror&Mystery,5.4,3095
1408,tt0451245,The Trigger, Koubanji,2002, Crime,6.1,8
1409,tt0452631,The Home Song Stories, The Home Song Stories,2007, Drama,7.2,845
1410,tt0453097,It Had to Be You!, Hau bei tim sum,2005, Romance,6.5,146
1411,tt0453204,38 Degrees, San shi ba du,2003, Comedy&Romance,6.4,5
1412,tt0453223,Taekwondo, Tai quan dao,2004, Drama,7.4,19
1413,tt0453313,Far from Home, Wo de mei li xiang chou,2002, Drama&War,4.9,21
1414,tt0453317,Fidelity, Xiong di,2004, Drama,5.8,10
1415,tt0453319,A Pinwheel Without Wind, Ting che zan jie wen,2002, Romance,4.1,30
1416,tt0453323,A West Lake Moment, Yuan yang hu die,2004, Drama&Romance,5.8,119
1417,tt0453795,Oxhide, Niu pi,2005, Documentary&Drama,7.0,187
1418,tt0453979,Before the Flood, Yan mo,2005, Documentary,7.3,46
1419,tt0454224,Penny Dreadful, Penny Dreadful,2006, Horror&Mystery&Thriller,4.9,6189
1420,tt0454914,Perhaps Love, Ru guo · Ai,2005, Drama&Musical&Romance,6.8,2369
1421,tt0454921,The Pursuit of Happyness, The Pursuit of Happyness,2006, Biography&Drama,8.0,456472
1422,tt0455116,Seoul Raiders, Han cheng gong lüe,2005, Action&Comedy&Drama,5.6,1015
1423,tt0455180,Playa del futuro, Playa del futuro,2005, Comedy&Drama,5.3,89
1424,tt0455195,Divergence, Sam cha hau,2005, Action&Crime&Drama,5.9,1097
1425,tt0455391,Mobfix Patrol, Chung fung che,1981, Adventure&Crime&Thriller,6.5,17
1426,tt0456658,Shanghai Dreams, Qing hong,2005, Drama,7.0,1082
1427,tt0456821,About Love, About Love,2005, Romance,6.4,1120
1428,tt0456911,Rice, Da hong mi dian,1995, Drama,6.7,76
1429,tt0457004,2 Young, Jo sok,2005, Drama&Romance,6.6,490
1430,tt0457038,Lie huo qing chun, Lie huo qing chun,1998, Drama,5.4,10
1431,tt0457182,Um Tiro no Escuro, Um Tiro no Escuro,2005, Action&Crime&Drama,6.3,355
1432,tt0457211,Wu zhai, Wu zhai,1994, Horror,6.2,12
1433,tt0457472,Stolen Life, Sheng si jie,2005, Drama,6.5,322
1434,tt0457630,The Life of Wu Xun, Wu Xun zhuan,1951, Drama,6.8,45
1435,tt0458352,The Devil Wears Prada, The Devil Wears Prada,2006, Comedy&Drama,6.9,377701
1436,tt0458525,X-Men Origins: Wolverine, X-Men Origins: Wolverine,2009, Action&Sci-Fi,6.6,472400
1437,tt0459102,Import Export, Import Export,2007, Drama,7.1,5548
1438,tt0459399,Roaring Across the Horizon, Heng kong chu shi,1999, Drama,7.4,89
1439,tt0459478,Neupravlyaemyy zanos, Neupravlyaemyy zanos,2005, Action&Adventure&Romance,4.8,38
1440,tt0460471,Walking with the Dog, Inu to arukeba: Chirori to Tamura,2004, Drama&Family,5.4,11
1441,tt0461329,Rhapsody of Spring, Chun tian de kuang xiang,1998, Drama,5.5,8
1442,tt0461539,Pirated Copy, Man yan,2004, Comedy&Crime&Drama,6.4,81
1443,tt0461694,Four Minutes, Vier Minuten,2006, Drama&Music,7.3,6682
1444,tt0461804,Mongolian Ping Pong, Lü cao di,2005, Comedy&Drama,6.6,764
1445,tt0463390,Rainbow, Wo xin fei xiang,2005, Drama,6.4,45
1446,tt0464660,Huayao Bride in Shangrila, Hua yao xin niang,2005, Romance,6.3,68
1447,tt0464763,Yin shi, Yin shi,2005, Drama,5.7,29
1448,tt0465600,Shanghai Red, Shanghai Red,2006, Drama,5.8,99
1449,tt0465676,The Banquet, Ye yan,2006, Action&Drama&Fantasy,6.4,6660
1450,tt0466816,Hallam Foe, Hallam Foe,2007, Drama&Mystery&Romance,7.0,12288
1451,tt0467406,Juno, Juno,2007, Comedy&Drama,7.4,494807
1452,tt0468569,The Dark Knight, The Dark Knight,2008, Action&Crime&Drama,9.0,2344750
1453,tt0468659,Ba bai zhuang shi, Ba bai zhuang shi,1938, War,6.7,6
1454,tt0469050,A Chinese Tall Story, Qing dian da sheng,2005, Action&Comedy&Drama,4.9,975
1455,tt0470084,The Winter of Three Hairs, San Mao liu lang ji,1949, Comedy&Drama,6.8,139
1456,tt0470128,The Letter with Feathers, Ji mao xin,1954, War,5.2,53
1457,tt0470263,Bug Me Not!, Chung buk ji,2005, Comedy&Fantasy&Musical,4.9,183
1458,tt0470302,The Road, Fang xiang zhi lu,2006, Drama,7.0,276
1459,tt0470385,Jiao Yulu, Jiao Yulu,1990, Biography,5.9,64
1460,tt0470386,My Sisters Dictionary, Jiejie cidian,2005, Drama,7.3,15
1461,tt0470390,The Law of Romance, Jing cha you yue,2003, Comedy&Romance,6.5,30
1462,tt0470423,The Lin Family Shop, Lin jia pu zi,1959, Drama,7.2,108
1463,tt0470532,The Story of Xiao-Yan, Shang xue lu shang,2004, Family,7.3,78
1464,tt0470549,Unforgettable Life, Te bie shou shu shi,1988, Drama,5.0,24
1465,tt0470555,A Time Far Past, Thoi xa vang,2004, Drama,8.1,34
1466,tt0470610,Eat Hot Tofu Slowly, Xin ji chi bu liao re dou fu,2005, Comedy,6.3,139
1467,tt0470617,The Making of Steel, Zhang da cheng ren,1997, Drama,7.3,57
1468,tt0470621,Suffocation, Zhixi,2005, Thriller,5.6,138
1469,tt0470674,Anastasiya Slutskaya, Anastasiya Slutskaya,2003, Drama&History&War,5.6,46
1470,tt0470935,My Bitter Sweet Taiwan, Taiwan wang shi,2004, Drama,7.5,17
1471,tt0470984,The Postmodern Life of My Aunt, Yi ma de hou xian dai sheng huo,2006, Comedy&Drama&Romance,6.8,866
1472,tt0471087,Eight Thousand Li of Cloud and Moon, Ba qian li lu yun he yue,1947, Drama,6.8,34
1473,tt0471381,Conned Once, Shang yi dang,1992, Comedy,6.4,29
1474,tt0471437,The Vanished Woman, Xiao shi de nu ren,1993, Drama,6.5,8
1475,tt0471945,Princess Iron Fan, Tie shan gong zhu,1941, Animation&Fantasy,6.5,232
1476,tt0472498,Wandering Heroes, You xia er,1990, Adventure,5.3,32
1477,tt0472622,The Red Detachment of Women, Hong se niang zi jun,1961, War,6.8,274
1478,tt0473064,Doomsday: The Sinking of Japan, Nihon chinbotsu,2006, Adventure&Drama&Sci-Fi,5.6,1378
1479,tt0473444,Curse of the Golden Flower, Man cheng jin dai huang jin jia,2006, Action&Drama&History,7.0,42547
1480,tt0474791,The Maid, The Maid,2005, Drama&Horror&Mystery,5.8,1163
1481,tt0475179,I Not Stupid Too, Xiaohai bu ben 2,2006, Comedy&Drama&Family,6.8,576
1482,tt0475263,Chang hen ge, Chang hen ge,2005, Drama&Romance,5.5,402
1483,tt0475534,Drink-Drank-Drunk, Qian bei bu zui,2005, Comedy&Romance,6.0,386
1484,tt0477607,Day Break, Dame sobh,2005, Drama,6.9,246
1485,tt0477719,Dam Street, Hong yan,2005, Drama,6.8,271
1486,tt0477890,Tai tai wan sui, Tai tai wan sui,1947, Comedy&Drama&Romance,7.3,99
1487,tt0477927,Wu qiong dong, Wu qiong dong,2005, Drama,5.7,59
1488,tt0477928,New Women, Xin nu xing,1935, Drama,6.9,173
1489,tt0478024,Kill Zone, Saat po long,2005, Action&Crime&Thriller,7.0,11552
1490,tt0478434,No More Applause, Wu ren he cai,1993, Drama,7.1,7
1491,tt0478706,The Milkwoman, Itsuka dokusho suruhi,2005, Drama&Romance,7.0,123
1492,tt0479773,You Are My Sunshine, Neoneun nae unmyeong,2005, Drama&Romance,7.0,713
1493,tt0480025,This Is England, This Is England,2006, Crime&Drama,7.7,116492
1494,tt0480269,Interview, Interview,2007, Drama,6.8,13331
1495,tt0480586,Amazing Lives of the Fast Food Grifters, Tachiguishi retsuden,2006, Animation&Comedy&Drama,6.1,204
1496,tt0480720,Seven Nights, Qi ye,2005, Horror,4.6,25
1497,tt0481870,Li Shizhen, Li Shizhen,1956, Drama,6.8,16
1498,tt0482051,One Foot Off the Ground, Ji quan bu ning,2006, Comedy&Drama,6.2,167
1499,tt0482178,Cabeza de perro, Cabeza de perro,2006, Drama,6.0,363
1500,tt0482930,Dragon Tiger Gate, Lung foo moon,2006, Action&Drama&Fantasy,6.2,6516
1501,tt0483468,The White-haired Girl, Bai mao nu,1951, Drama&Music,6.4,79
1502,tt0483578,Love and Honor, Bushi no ichibun,2006, Drama&Romance,7.7,3527
1503,tt0483908,Home Sweet Home, Gwai muk,2005, Horror,5.7,362
1504,tt0483922,Red Crag, Lie huo zhong yong sheng,1965, Drama,6.2,27
1505,tt0483951,Shang shi, Shang shi,1981, Drama,6.8,6
1506,tt0483957,All About Love, Tsoi suet yuk chi ngo oi nei,2005, Drama&Romance,5.9,378
1507,tt0483960,Spring Is Splended Color, Wan zi qian hong zong shi chun,1959, Drama,7.0,5
1508,tt0484039,Glue, Glue,2006, Drama&Romance,6.4,1470
1509,tt0484051,Kochankowie roku tygrysa, Kochankowie roku tygrysa,2005, Adventure&Drama&Romance,5.2,114
1510,tt0484273,The Dark Hour, La hora fría,2006, Horror&Mystery&Sci-Fi,5.9,1753
1511,tt0484355,Gubra, Gubra,2006, Comedy&Drama&Romance,7.0,212
1512,tt0485146,Saigon Eclipse, Sai Gon nhat thuc,2007, Action&Drama&Thriller,5.5,54
1513,tt0485441,Wild Rose, Ye mei gui,1932, Drama&Romance,6.8,85
1514,tt0485442,Yichuan zhenzhu, Yichuan zhenzhu,1926, Drama,6.1,19
1515,tt0485444,Zhifen shichang, Zhifen shichang,1933, Drama,5.8,9
1516,tt0485669,Lin shi ba ba, Lin shi ba ba,1993, Drama,5.4,8
1517,tt0485863,Battle of the Warriors, Mo gong,2006, Action&Drama&War,6.7,3977
1518,tt0486541,Scott Walker: 30 Century Man, Scott Walker: 30 Century Man,2006, Biography&Documentary&Music,7.3,1356
1519,tt0486585,Fuck, Fuck,2005, Documentary,7.0,4175
1520,tt0487102,Hui min zhi dui, Hui min zhi dui,1959, War,5.9,8
1521,tt0487262,Fall... in Love, Lian ren,2005, Drama&Romance,4.7,35
1522,tt0487273,The Witnesses, Les témoins,2007, Drama&Romance,6.8,2636
1523,tt0487423,Dance with Farm Workers, He min gong tiao wu,2002, Documentary,7.2,13
1524,tt0487903,Fishing Luck, Deng dai fei yu,2005, Drama,6.3,35
1525,tt0487973,Tuli, Tuli,2005, Drama,7.1,70
1526,tt0488103,Curse of Lola, Zu zhou,2005, Horror,5.0,165
1527,tt0488572,Legend of the Dragon, Long wei fu zi,2005, Action&Drama,5.2,39
1528,tt0488905,The Banishment, Izgnanie,2007, Drama&Romance,7.6,7714
1529,tt0489067,Colour of the Loyalty, Hak bak jin cheung,2005, Crime&Drama,6.5,143
1530,tt0490166,London to Brighton, London to Brighton,2006, Crime&Drama&Thriller,6.9,8122
1531,tt0490215,Silence, Silence,2016, Drama&History,7.2,102151
1532,tt0490247,A Way We Go, Zi you men shen,2002, Drama,7.3,14
1533,tt0490393,Moonlight in Tokyo, Ching yi ngor sum gi,2005, Comedy&Drama,6.0,183
1534,tt0490428,Black Dog Is Coming, Hei gou lai le,2004, Comedy,6.8,40
1535,tt0490961,So Much Rice, Hao duo da mi,2005, Drama,5.6,23
1536,tt0491002,The Shopaholics, Jui oi nui yun kau muk kong,2006, Comedy&Romance,5.1,380
1537,tt0491029,The Silent Holy Stones, Lhing vjags kyi ma ni rdo vbum,2005, Drama,7.0,64
1538,tt0491044,Sparrow, Man jeuk,2008, Drama&Romance,6.7,2719
1539,tt0491244,Election 2, Hak se wui: Yi woo wai kwai,2006, Crime&Drama&Thriller,7.4,5793
1540,tt0492473,Little Red Flowers, Kan shang qu hen mei,2006, Comedy&Drama,6.7,1434
1541,tt0492479,The Peter Pan Formula, Piteopaeneui gongshik,2005, Drama,6.5,117
1542,tt0492626,Futago, Futago,2005, Horror,5.1,96
1543,tt0493164,One More Chance, San ge hao ren,2005, Comedy&Drama,5.7,61
1544,tt0493655,The Chinas Next Top Princess, Fei zi xiao,2005, Comedy,5.0,30
1545,tt0494474,Bamboo in Winter, Bamboo in Winter,1991, Drama,6.6,58
1546,tt0495135,Walking on the Wild Side, Lai xiao zi,2006, Drama,6.6,100
1547,tt0496386,The Secret of the Magic Gourd, Bao hu lu de mi mi,2007, Drama&Family,5.2,612
1548,tt0497083,The Parking Attendant in July, Kan che ren de qi yue,2004, Drama,7.2,67
1549,tt0497411,Miguel and William, Miguel y William,2007, Comedy&Romance,5.3,284
1550,tt0497465,Vicky Cristina Barcelona, Vicky Cristina Barcelona,2008, Comedy&Drama&Romance,7.1,244555
1551,tt0497995,Living in Fear, Song trong so hãi,2005, Drama,7.6,74
1552,tt0498311,Re-cycle, Gwai wik,2006, Fantasy&Horror&Mystery,6.1,4830
1553,tt0498536,Detective Conan: The Private Eyes Requiem, Meitantei Conan: Tanteitachi no requiem,2006, Action&Adventure&Animation,7.1,1471
1554,tt0499034,Echoes of Home, Heimatklänge,2007, Documentary,7.5,128
1555,tt0499141,Isabella, Yi sa bui lai,2006, Drama,7.0,1340
1556,tt0499224,Season of the Horse, Ji feng zhon de ma,2005, Drama,7.3,19
1557,tt0499375,Guru, Guru,2007, Drama,7.7,22222
1558,tt0499537,Offside, Offside,2006, Comedy&Drama&Sport,7.3,7514
1559,tt0499540,The Other, El otro,2007, Drama,5.9,505
1560,tt0499549,Avatar, Avatar,2009, Action&Adventure&Fantasy,7.8,1131027
1561,tt0756231,Ninas resa, Ninas resa,2005, Drama,6.7,339
1562,tt0757181,The Congress Dances, The Congress Dances,1932, Comedy&History&Musical,6.8,32
1563,tt0757376,You and Me, Wo men lia,2005, Drama,7.3,435
1564,tt0758746,Friday the 13th, Friday the 13th,2009, Horror&Mystery&Thriller,5.5,99101
1565,tt0759604,Out of Sight, Lemarit Ain,2006, Drama&Mystery,6.9,209
1566,tt0762073,Thirst, Bakjwi,2009, Drama&Fantasy&Horror,7.1,43222
1567,tt0762125,Planet 51, Planet 51,2009, Adventure&Animation&Comedy,6.0,51469
1568,tt0765120,My Blueberry Nights, My Blueberry Nights,2007, Drama&Romance,6.6,52387
1569,tt0769507,The Sun Also Rises, Tai yang zhao chang sheng qi,2007, Drama&Fantasy,7.2,1901
1570,tt0772203,Our Land, La terra,2006, Crime&Drama,6.9,481
1571,tt0773747,The Tear of the Cold, Ashk-e sarma,2004, Drama&War,7.1,343
1572,tt0776792,Night Scene, Night Scene,2004, Drama,4.4,30
1573,tt0777723,Love Message, Ai qin duan xun,2005, Romance,5.2,20
1574,tt0777768,Before Born, Jieguo,2006, Drama,5.9,34
1575,tt0777809,Chun dao ren jian, Chun dao ren jian,1937, Drama,3.9,7
1576,tt0778051,Shanghai Lunba, Shanghai Lunba,2006, Drama&Romance,5.8,25
1577,tt0778129,Tin sang yat dui, Tin sang yat dui,2006, Comedy&Drama,6.0,215
1578,tt0779982,Black Sheep, Black Sheep,2006, Comedy&Horror&Sci-Fi,5.8,39320
1579,tt0780087,Mura no shashinshuu, Mura no shashinshuu,2004, Drama,7.0,110
1580,tt0781359,Marriage with a Fool, Duk ga si oi,2006, Comedy&Romance,5.5,193
1581,tt0781360,Ill Call You, Duk haan yum cha,2006, Comedy&Romance,6.0,131
1582,tt0781421,Grain in Ear, Mang zhong,2005, Drama,7.1,98
1583,tt0781435,The Duchess of Langeais, Ne touchez pas la hache,2007, Drama&Music&Romance,6.5,1302
1584,tt0782154,The Rebel, Dòng máu anh hùng,2007, Action&Drama&Romance,7.0,2100
1585,tt0783475,Getting Home, Luo ye gui gen,2007, Comedy&Drama,7.4,1602
1586,tt0788135,Mini, Mini,2007, Romance,5.0,36
1587,tt0788212,Agreed Not to Separate, Shuo hao bu fen shou,1999, Drama,5.0,7
1588,tt0788249,Xin tian you, Xin tian you,2004, Drama,4.2,6
1589,tt0788250,The Song of Spirits, Xin ling zhi ge,2006, Drama,6.1,10
1590,tt0788253,The Ghost Inside, Yi shen yi gui,2005, Horror,5.5,35
1591,tt0788256,Contract, Zu qi,2006, Drama,7.0,33
1592,tt0789770,Love Belongs to Everyone, Dennis van Rita,2006, Drama,6.3,353
1593,tt0790636,Dallas Buyers Club, Dallas Buyers Club,2013, Biography&Drama,8.0,449068
1594,tt0790786,Jackie Chan Presents: Wushu, Wushu,2008, Action&Drama&Family,5.8,684
1595,tt0791066,Beijing or Bust, Beijing or Bust,2005, Documentary,6.3,9
1596,tt0791313,How Is Your Fish Today?, Jin tian de yu zen me yang?,2006, Drama,6.2,120
1597,tt0794374,Summer Palace, Yi He Yuan,2006, Drama&Romance,7.1,3058
1598,tt0796212,Exiled, Fong juk,2006, Action&Crime&Thriller,7.2,8489
1599,tt0796236,The New Man, Den nya människan,2007, Drama,6.8,796
1600,tt0796366,Star Trek, Star Trek,2009, Action&Adventure&Sci-Fi,7.9,580336
1601,tt0798418,Darkness Bride, You gou,2003, Drama,6.2,22
1602,tt0798443,The Longest Night in Shanghai, Yoru no Shanghai,2007, Drama&Romance,6.9,624
1603,tt0798841,The Door, Men,2007, Thriller,5.3,73
1604,tt0799991,The Way I Spent the End of the World, Cum mi-am petrecut sfârsitul lumii,2006, Drama,7.2,3039
1605,tt0800022,Electroma, Electroma,2006, Adventure&Sci-Fi,6.9,4081
1606,tt0800080,The Incredible Hulk, The Incredible Hulk,2008, Action&Adventure&Sci-Fi,6.7,441295
1607,tt0800099,Joe Strummer: The Future Is Unwritten, Joe Strummer: The Future Is Unwritten,2007, Biography&Documentary&Music,7.6,3800
